V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17_orig,label_simple,V17
014500ba,1.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5.0, D_M,Major,Major
014500ba,2.0, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014500ba,3.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2.0, D_M,Major,Major
014500ba,4.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,4.0, G_M,Major,Major
014500ba,5.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, G_M,Major,Major
014500ba,6.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,3.0, A_M7,Seventh,Seventh
014500ba,7.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, A_M7,Seventh,Seventh
014500ba,8.0, NO,YES, NO, NO, NO, NO,YES,YES, NO,YES, NO, NO,A,1.0, A_M7,Seventh,Seventh
014500ba,9.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5.0, B_m,Minor,Minor
014500ba,10.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,2.0, B_m,Minor,Minor
014500ba,11.0, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,3.0, E_M7,Seventh,Seventh
014500ba,12.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,2.0, E_M7,Seventh,Seventh
014500ba,13.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
014500ba,14.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,5.0, E_m,Minor,Minor
014500ba,15.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, E_m,Minor,Minor
014500ba,16.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
014500ba,17.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,4.0, A_M,Major,Major
014500ba,18.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,2.0, A_M,Major,Major
014500ba,19.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014500ba,20.0,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C,2.0, D_M,Major,Major
014500ba,21.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5.0, G_M,Major,Major
014500ba,22.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,2.0, G_M,Major,Major
014500ba,23.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3.0, D_M,Major,Major
014500ba,24.0, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES,G#,2.0, D_M,Major,Major
014500ba,25.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES,A,4.0, A_M,Major,Major
014500ba,26.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2.0, A_M,Major,Major
014500ba,27.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,1.0, A_M,Major,Major
014500ba,28.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014500ba,29.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,5.0, D_M,Major,Major
014500ba,30.0, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014500ba,31.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2.0, D_M,Major,Major
014500ba,32.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,G,4.0, E_m,Minor,Minor
014500ba,33.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, E_m,Minor,Minor
014500ba,34.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,3.0, A_M,Major,Major
014500ba,35.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, A_M,Major,Major
014500ba,36.0, NO,YES, NO, NO, NO, NO,YES,YES, NO,YES, NO, NO,A,1.0, A_M,Major,Major
014500ba,37.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,5.0, B_m,Minor,Minor
014500ba,38.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,2.0, B_m,Minor,Minor
014500ba,39.0, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES, NO, NO,E,3.0, E_M7,Seventh,Seventh
014500ba,40.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO, NO,E,2.0, E_M7,Seventh,Seventh
014500ba,41.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
014500ba,42.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,5.0, E_m,Minor,Minor
014500ba,43.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, E_m,Minor,Minor
014500ba,44.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
014500ba,45.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,4.0, A_M,Major,Major
014500ba,46.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,2.0, A_M,Major,Major
014500ba,47.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014500ba,48.0,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,C,2.0, D_M,Major,Major
014500ba,49.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5.0, G_M,Major,Major
014500ba,50.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,2.0, G_M,Major,Major
014500ba,51.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3.0, D_M,Major,Major
014500ba,52.0, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES,G#,2.0, D_M,Major,Major
014500ba,53.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO,YES,A,4.0, A_M,Major,Major
014500ba,54.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2.0, A_M,Major,Major
014500ba,55.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,1.0, A_M,Major,Major
014500ba,56.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014500ba,57.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,5.0, B_M,Major,Major
014500ba,58.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,2.0, B_M,Major,Major
014500ba,59.0, NO, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,YES,E,3.0, E_M,Major,Major
014500ba,60.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,2.0, E_M,Major,Major
014500ba,61.0, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO,E,4.0, F#M7,Seventh,Seventh
014500ba,62.0, NO,YES,YES, NO, NO, NO,YES, NO, NO, NO,YES, NO,D,2.0, F#M7,Seventh,Seventh
014500ba,63.0, NO, NO, NO, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,3.0, E_m,Minor,Minor
014500ba,64.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, E_m,Minor,Minor
014500ba,65.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,5.0, B_m,Minor,Minor
014500ba,66.0, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES,E,2.0, B_m,Minor,Minor
014500ba,67.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3.0, F#M,Major,Major
014500ba,68.0, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO, NO, NO,F#,2.0, F#M,Major,Major
014500ba,69.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_m,Minor,Minor
014500ba,70.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5.0, C#d,Diminished,Diminished
014500ba,71.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014500ba,72.0, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,4.0, A_M,Major,Major
014500ba,73.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,2.0, A_M,Major,Major
014500ba,74.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014500ba,75.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,5.0, E_m7,Seventh,Seventh
014500ba,76.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
014500ba,77.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2.0, A_M,Major,Major
014500ba,78.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4.0, D_M,Major,Major
014505b_,1.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, F#m,Minor,Minor
014505b_,2.0, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES,G#,2.0, F#m,Minor,Minor
014505b_,3.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3.0, F#m,Minor,Minor
014505b_,4.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, B_M,Major,Major
014505b_,5.0, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,B,4.0, C#m7,Seventh,Seventh
014505b_,6.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,3.0, F#M,Major,Major
014505b_,7.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, B_M,Major,Major
014505b_,8.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5.0, E_M,Major,Major
014505b_,9.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,YES,YES,G#,2.0, E_M,Major,Major
014505b_,10.0, NO, NO, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES,E,3.0, E_M,Major,Major
014505b_,11.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3.0, F#M,Major,Major
014505b_,12.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_M,Major,Major
014505b_,13.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,A#,5.0, F#M,Major,Major
014505b_,14.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, B_M,Major,Major
014505b_,15.0, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES,G#,3.0, F_d,Diminished,Diminished
014505b_,16.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4.0, F#m,Minor,Minor
014505b_,17.0, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO, NO,YES,F,2.0, F#m,Minor,Minor
014505b_,18.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, F#m,Minor,Minor
014505b_,19.0, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO,G#,2.0, F#m,Minor,Minor
014505b_,20.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3.0, F#m,Minor,Minor
014505b_,21.0, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,G#,5.0, C#m,Minor,Minor
014505b_,22.0, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, F#m6,Sixth,Sixth
014505b_,23.0,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,G#,3.0, G#M,Major,Major
014505b_,24.0, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,C#,4.0, C#M,Major,Major
014505b_,25.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, F#m,Minor,Minor
014505b_,26.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5.0, E_M,Major,Major
014505b_,27.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3.0, E_M7,Seventh,Seventh
014505b_,28.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
014505b_,29.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,4.0, B_M,Major,Major
014505b_,30.0, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,D#,3.0, B_M7,Seventh,Seventh
014505b_,31.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3.0, E_M,Major,Major
014505b_,32.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,5.0, A_M,Major,Major
014505b_,33.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES,C#,2.0, A_M,Major,Major
014505b_,34.0, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,A,3.0, F#m7,Seventh,Seventh
014505b_,35.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, B_M,Major,Major
014505b_,36.0, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,2.0, B_M,Major,Major
014505b_,37.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4.0, E_M,Major,Major
014505b_,38.0, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,C,3.0, C#m,Minor,Minor
014505b_,39.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, F#m,Minor,Minor
014505b_,40.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
014505b_,41.0, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3.0, E_M7,Seventh,Seventh
014505b_,42.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
014505b_,43.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2.0, A_M,Major,Major
014505b_,44.0, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,F,3.0, C#M,Major,Major
014505b_,45.0, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES,F,3.0, C#M7,Seventh,Seventh
014505b_,46.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, F#m,Minor,Minor
014505b_,47.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,2.0, F#m,Minor,Minor
014505b_,48.0, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO,C#,3.0, C#m,Minor,Minor
014505b_,49.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,2.0, C#m,Minor,Minor
014505b_,50.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3.0, E_M,Major,Major
014505b_,51.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
014505b_,52.0, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES,B,3.0, G#d,Diminished,Diminished
014505b_,53.0, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,C#,5.0, F#m,Minor,Minor
014505b_,54.0, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES,C#,3.0, C#M4,Suspended,Suspended
014505b_,55.0, NO,YES, NO, NO, NO, NO,YES, NO,YES,YES, NO, NO,C#,2.0, C#M4,Suspended,Suspended
014505b_,56.0, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES,C#,3.0, C#M,Major,Major
014505b_,57.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,4.0, F#M,Major,Major
014505bv,1.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_m,Minor,Minor
014505bv,2.0, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES,F#,2.0, E_m,Minor,Minor
014505bv,3.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3.0, E_m,Minor,Minor
014505bv,4.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
014505bv,5.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,A,4.0, D_M,Major,Major
014505bv,6.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3.0, E_M,Major,Major
014505bv,7.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
014505bv,8.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, D_M,Major,Major
014505bv,9.0, NO, NO,YES, NO, NO, NO,YES, NO,YES,YES, NO, NO,F#,2.0, D_M,Major,Major
014505bv,10.0, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014505bv,11.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,3.0, E_M,Major,Major
014505bv,12.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4.0, A_M,Major,Major
014505bv,13.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,5.0, E_M,Major,Major
014505bv,14.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
014505bv,15.0, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D#d,Diminished,Diminished
014505bv,16.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,4.0, E_m,Minor,Minor
014505bv,17.0, NO, NO, NO,YES,YES, NO, NO, NO, NO,YES, NO,YES,D#,2.0, E_m,Minor,Minor
014505bv,18.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3.0, E_m,Minor,Minor
014505bv,19.0, NO, NO, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES,F#,2.0, E_m,Minor,Minor
014505bv,20.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3.0, E_m,Minor,Minor
014505bv,21.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,F#,5.0, B_m,Minor,Minor
014505bv,22.0, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3.0, E_m6,Sixth,Sixth
014505bv,23.0, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO,F#,3.0, F#M,Major,Major
014505bv,24.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4.0, B_M,Major,Major
014505bv,25.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,3.0, E_m,Minor,Minor
014505bv,26.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5.0, D_M,Major,Major
014505bv,27.0,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
014505bv,28.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3.0, G_M,Major,Major
014505bv,29.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C#,4.0, A_M,Major,Major
014505bv,30.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,3.0, A_M,Major,Major
014505bv,31.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3.0, D_M,Major,Major
014505bv,32.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5.0, G_M,Major,Major
014505bv,33.0, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO,YES,B,2.0, G_M,Major,Major
014505bv,34.0, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,3.0, E_m,Minor,Minor
014505bv,35.0, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3.0, A_M,Major,Major
014505bv,36.0, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2.0, A_M,Major,Major
014505bv,37.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4.0, D_M,Major,Major
014505bv,38.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, B_m,Minor,Minor
014505bv,39.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, E_M,Major,Major
014505bv,40.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3.0, C_M,Major,Major
014505bv,41.0,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3.0, D_M,Major,Major
014505bv,42.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
014505bv,43.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2.0, G_M,Major,Major
014505bv,44.0, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,D#,3.0, B_M,Major,Major
014505bv,45.0, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,D#,3.0, B_M7,Seventh,Seventh
014505bv,46.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5.0, C_M,Major,Major
014505bv,47.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2.0, C_M,Major,Major
014505bv,48.0, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,3.0, G_M,Major,Major
014505bv,49.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,2.0, G_M,Major,Major
014505bv,50.0, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F,3.0, D_M,Major,Major
014505bv,51.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4.0, G_M,Major,Major
014505bv,52.0,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3.0, F#d,Diminished,Diminished
014505bv,53.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,B,5.0, E_m,Minor,Minor
014505bv,54.0, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO,YES,B,3.0, B_M4,Suspended,Suspended
014505bv,55.0, NO, NO, NO, NO,YES, NO,YES,YES, NO, NO, NO,YES,B,2.0, B_M4,Suspended,Suspended
014505bv,56.0, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES,B,3.0, B_M,Major,Major
014505bv,57.0, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,E,4.0, E_M,Major,Major
014608b_,1.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5.0, F_M,Major,Major
014608b_,2.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3.0, BbM,Major,Major
014608b_,3.0,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,4.0, A_m,Minor,Minor
014608b_,4.0,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES,YES, NO,A,2.0, A_m,Minor,Minor
014608b_,5.0,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3.0, D_m7,Seventh,Seventh
014608b_,6.0,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2.0, D_m7,Seventh,Seventh
014608b_,7.0, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5.0, G_m,Minor,Minor
014608b_,8.0, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,2.0, G_m,Minor,Minor
014608b_,9.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3.0, F_M,Major,Major
014608b_,10.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2.0, F_M,Major,Major
014608b_,11.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4.0, C_M,Major,Major
014608b_,12.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3.0, C_M,Major,Major
014608b_,13.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5.0, F_M,Major,Major
014608b_,14.0, NO, NO,YES, NO,YES,YES, NO, NO, NO, NO,YES, NO,E,3.0, BbM,Major,Major
014608b_,15.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,2.0, BbM,Major,Major
014608b_,16.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,4.0, C_M,Major,Major
014608b_,17.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,2.0, C_M,Major,Major
014608b_,18.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3.0, F_M,Major,Major
014608b_,19.0, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,Bb,5.0, BbM,Major,Major
014608b_,20.0, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2.0, BbM,Major,Major
014608b_,21.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,1.0, BbM,Major,Major
014608b_,22.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,3.0, C_M,Major,Major
014608b_,23.0,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,2.0, C_M,Major,Major
014608b_,24.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4.0, F_M,Major,Major
014608b_,25.0,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5.0, F_M,Major,Major
014608b_,26.0, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3.0, BbM,Major,Major
014608b_,27.0,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,4.0, A_m7,Seventh,Seventh
014608b_,28.0,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES,YES, NO,A,2.0, A_m7,Seventh,Seventh
014608b_,29.0,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3.0, D_m7,Seventh,Seventh
014608b_,30.0,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2.0, D_m7,Seventh,Seventh
